Id,Husb,Wife,Children
F511760,I534541,I535301,""
F511761,I535304,I531707,""
F511762,I534301,I535305,I535306|I535307|I535308
F511763,I527402,I535309,I535310
F511764,I535311,I531831,I535312|I535313
F511765,I534250,I535314,""
F511766,I535322,I535321,I535325
F511767,I535323,I535324,I535322
F511768,I535328,I535327,I535331
F511769,I535329,I535330,I535328
F511771,I535335,I535336,I501462
F511772,I535338,I535339,I503873
F511773,I535344,I535343,I535347
F511774,I535345,I535346,I535344|I535358
F511775,I535351,I535352,I506958|I535371
F511776,I535358,I535359,I535362
F511777,I535360,I535361,I535359
F511778,I535363,I513268,""
F511779,I535364,I535365,I535366
F511780,I535367,I535366,I535370
F511781,I535368,I535369,I535367
F511782,I535372,I535371,I535373
F511783,I535374,I535375,I535372
F511784,I535376,"",I535374|I534076
F511785,I523623,I535381,I535383
F511786,I535382,"",I535381
F511787,I535387,I535388,I517474
F511788,I535390,I535391,I517473
F511789,I535410,I535411,I535413|I535412|I535414|I535417|I534586
F511790,I535419,I535420,I535423
F511792,I535421,I535422,I535420
F511793,I535424,I535425,I524661
F511794,I524661,I535426,I535427
F511795,I535428,I535429,I537577
F511796,I535430,I535432,I535433
F511797,I535434,I535435,I535432
F511798,I535436,"",I514981
F511799,I535438,I535437,I535441|I535456
F511800,I535439,I535440,I535438
F511801,I519522,I535444,""
F511802,I535452,I512298,I535455
F511803,I535453,I535454,I535452
F511804,"",I535457,I535458
F511805,I535460,I535459,""
F511806,I535461,I535462,I535460|I536148
F511807,I535463,I524686,I535487|I535464
F511808,I535464,I535465,""
F511809,I535466,I535467,I535465
F511810,I513572,I535468,I535921|I535469
F511811,I535469,I535470,I535989|I536572|I536600
F511812,I535471,I535472,I535470|I535992
F511813,I535473,I535474,""
F511814,I535475,I536718,I536719|I535474
F511815,I535476,I535477,I531825|I535481
F511816,I535478,I535479,I535476
F511817,I535480,I532728,""
F511818,I534033,I535483,I535769|I535820|I535484|I535489|I535693
F511819,I535490,I535880,I535483|I535883
F511820,I535491,I533211,I535617|I535492|I535579|I515188
F511821,I535493,I535494,I535495|I534333
F511822,I534364,I535496,I535498
F511823,I534367,I535499,I535506|I535505|I535503|I535504
F511824,I534370,I535507,I535509|I535510
F511825,I534370,I535508,I535513|I535511|I535512|I535514
F511826,I535515,I534589,I535516
F511827,I532381,I535517,""
F511828,I532381,I535518,I535519|I535520|I535521
F511829,I535522,I535523,I535525|I535526|I534334|I535527|I535528|I535529|I535530|I535531|I535532
F511830,I534334,I535524,""
F511831,I534361,I535533,I535537|I535536|I535534|I535539|I535540|I535538|I535535
F511832,I535541,I535542,I525146
F511833,I535543,I535544,I535545|I534336
F511834,I535547,"",I521399
F511835,I535548,"",I521400
F511836,I535551,I535550,""
F511837,I535552,I535553,I535551|I535560|I535559
F511838,I535555,I535556,I535552
F511839,I535557,I535558,I535553
F511840,I535560,I535561,I535562
F511841,I535563,I535564,I535561
F511842,I535565,I535566,I535557
F511843,I535567,I535568,I535565
F511844,I535570,I535571,I511498|I535601|I535799
F511845,I535572,I535573,I511499
F511846,I535574,I536207,I526758
F511847,I535576,I535720,I535775|I526757|I535721
F511848,I535577,I535578,I536192|I535491|I535780|I535898
F511849,I535580,I535559,""
F511850,I535581,I535582,I535580
F511851,I535586,"",I515333
F511852,I535588,I535589,I528700
F511853,I535591,I535592,I535583
F511854,I535593,I535594,I528694
F511855,I535596,I535597,I535644|I526723
F511856,I535598,I535599,I526722
F511857,I535601,I535602,I536202|I535603
F511858,I535775,I535609,I535648|I535602|I535610|I536605|I535885
F511859,I534582,I535605,I535607
F511860,I535606,I536189,I535605
F511861,I535610,I535611,I535647|I535808
F511862,I535612,I535613,I535591
F511863,I535591,I535614,I535618|I535726|I535905
F511864,I535615,I535616,I535708|I535614|I535646
F511865,I535622,"",I526543
F511867,I535625,I535626,I535627|I535697|I535692|I535757|I535825
F511868,I535628,I535756,I535626|I535763|I536185
F511869,I535629,I535630,I535625|I535631
F511870,I535631,I535632,""
F511871,I535633,I535634,I535632
F511873,I535638,I535639,I533116
F511874,I535640,I535641,""
F511875,I535642,I535643,I535641
F511876,I535648,I535649,I536191|I536239|I535651|I535728|I535809|I535919
F511877,I535650,I536238,I535649
F511878,I535654,I535653,I535664|I535656|I535657|I535655|I535706
F511879,I535658,I535659,I535654
F511880,I535660,I535661,I535658
F511881,I535662,I535663,I535660
F511882,I535665,I535666,I535615|I535958|I536177
F511883,I535671,"",I504365
F511884,I535674,"",I518492
F511885,I535676,I535677,I537545|I536147|I535928|I536299|I535679|I535707
F511886,I535678,"",I535677
F511887,I535681,I535682,I527520
F511888,I535683,I535684,I527521
F511889,I535685,I533209,I535703|I535718|I535727
F511890,I535686,I535687,I535758|I535685|I535735
F511891,I535688,I535689,I518473
F511892,I535690,I535691,I518472|I536389
F511893,I535694,I535975,I512865|I535976
F511894,I535696,I535773,I512864|I536308|I535774
F511895,I535698,I533212,I535700
F511896,I535699,"",I535698
F511897,I535701,I535805,I524785|I536363|I535804|I536289
F511898,I535705,"",I524683
F511899,I535709,I535708,I536288|I536296|I536300|I535711|I535754|I535811|I535877|I536301|I535961|I536302
F511900,I535710,I535793,I535709
F511901,I535712,I535713,I529639|I534287
F511902,I535714,I535715,I534307
F511903,I535717,I536199,I532804
F511904,I535722,I535721,I535821|I535724|I535798|I535860|I535990|I536551
F511906,I535732,I535733,I534281
F511907,I535736,I535735,I536421|I535879
F511908,I535737,I535738,I535739|I535736|I536802
F511909,I535740,I535739,I535755|I535810
F511910,I535741,I535742,I535740
F511911,I535744,I535743,""
F511912,I535745,I535746,I535744
F511913,I535747,I535787,I535678|I535788
F511915,I534617,I535750,I535815|I535753
F511916,I535751,I535752,I535750
F511917,I535758,I535759,I536336|I535761|I535803|I535878|I535918|I536426|I535986|I536590
F511918,I535760,I536236,I535759|I536237
F511919,I535762,"",I518491
F511920,I535763,I535764,I535765
F511921,I535766,"",I535764
F511922,I535767,"",I526542
F511923,I535770,I535769,I535786
F511924,I535771,I535772,I535785|I535770
F511925,I535775,I535776,I536169|I536190|I536388|I536405|I535777
F511926,I535779,"",I533564
F511927,I535780,I535781,I536340|I535783|I535802|I535904|I535968
F511928,I535782,I536157,I536378|I535781|I536806|I536203|I536329
F511929,I535788,I535789,I535823
F511930,I535790,I535791,I535789|I537557
F511931,I529366,I535792,""
F511932,"",I535785,I535794
F511933,I535795,"",I514852
F511934,I535799,I535800,I535801|I535884|I536617
F511935,I535804,I535806,I536424|I535807|I535927
F511936,I535770,I535812,""
F511937,I535813,I535814,I535812
F511939,I535817,I535815,I535841|I535873|I535909|I535983|I535991
F511940,I535818,I535819,I535817
F511941,I514196,I535820,""
F511942,I524684,I535828,I535749|I535830|I535917|I535960|I535985
F511943,I535829,I535833,I535832|I535828|I535874|I536287
F511945,I535836,I524686,""
F511947,I535839,I535840,I534235
F511949,I535843,I535844,""
F511950,I534311,I535845,""
F511951,I534310,I535846,I535847|I535848
F511952,I535850,I535851,I534308
F511953,I535852,"",I535850
F511954,I535855,I535854,""
F511955,I535853,I535856,I536176
F511956,I535625,I535858,I535902
F511957,I535861,I535862,I534257
F511958,I535863,I535864,I534302
F511959,I535865,I535866,I535863
F511960,I535867,I535868,I535865|I535861
F511961,I535871,I535872,I534259
F511962,I535874,I535875,I535835|I535876|I535987
F511963,I535881,I536313,I535490|I536382|I536312
F511964,I535882,"",I535880
F511965,I535885,I535886,I535888
F511966,I535887,I535982,I513279|I535886
F511967,I535889,I535890,I512665|I535897
F511968,I535891,I535894,I535890
F511970,I535895,I535896,I536643|I536173|I535889
F511971,I535899,I535898,I536337|I536121|I535900
F511972,I535901,I536734,I535858
F511973,I535910,"",I524784
F511974,I535912,I535920,I533208
F511975,I535921,I535922,I535923|I535959
F511976,I535924,I535925,I535922
F511977,I535926,"",I535806
F511978,I535929,I535928,""
F511979,I535930,I535931,I535929|I536716
F511980,I535932,I535933,I526202
F511981,I535934,I535935,I526201
F511982,I535484,I535936,""
F511983,I535937,I535938,I535936
F511984,I535939,"",I529485
F511985,I535940,I535941,I535942|I535943|I535944|I535945|I529486
F511988,I535950,I535951,I536982|I536983|I535954
F511990,I535945,I535956,I536149|I536140
F511991,"",I524654,I535957
F511992,I535676,"",""
F511995,I535492,I535970,I535971
F511996,I535972,I535973,I535846
F511997,I535976,I535977,""
F511998,I535978,I535979,I535977
F511999,I535980,I535981,I513280
F512000,I535984,I533561,""
F512001,I535992,I535993,""
F512002,I535994,I535995,""
F512003,I528661,I535996,I536775|I536774|I536773|I535995
F512004,I535997,I535998,I536943|I536945|I536944|I536942|I535996
F512006,I535999,I529785,I536049|I536050
F512007,I536001,I536002,I523963
F512008,I536003,I536004,I536001
F512009,I536005,I536006,I536003|I536008|I536009
F512010,I536009,I536007,I536016|I536017|I536018|I536019
F512011,I536010,I536015,I536005
F512012,I536011,I536014,I536010
F512013,I536012,I536013,I536011
F512014,I536020,I536019,""
F512015,I536008,I536021,""
F512016,I536022,I536023,I536013|I536024|I536025
F512017,I536026,I536025,""
F512018,I536027,I536028,I536022
F512019,I536029,I536030,I536027|I536036|I536037|I536038|I536039|I536040
F512020,I536027,I536031,I536032
F512021,I536022,I536033,""
F512022,I536034,I536035,I536029|I536041
F512023,I536042,I536043,I536034
F512024,I536044,I536045,I536026
F512025,I536046,I536047,I536012
F512026,I535999,I536051,I536052
F512027,I527756,I536057,I536058|I536059|I536060
F512028,I536055,I536062,I536063|I536064|I536065|I536066|I536067|I536068
F512029,I536070,I536071,I536072|I536073|I536074|I534274
F512030,I536075,I523584,""
F512031,I536076,I536077,I536100|I536075|I536078
F512032,I536078,I536079,I536080|I536081
F512033,I536082,I536080,I536083|I536084|I536085
F512034,I536086,I536087,I536076|I536088|I536090|I536091|I536092|I536089|I536094|I536095|I536096|I536093|I536098|I536097
F512035,I536086,I536103,I536099
F512036,I536101,I536102,I536111|I536104|I536086
F512037,I536105,I536106,I536101
F512039,I536105,I536114,I536110|I536108|I536109
F512040,I536112,I536113,I536105
F512041,I535832,I536115,I535988
F512042,I536116,I536117,I536115
F512043,I536118,I536119,I536290|I536369|I524651
F512044,I536120,"",I535899
F512045,I536122,I536123,I535871
F512046,I536124,I536125,I536122
F512047,I536126,I536127,I536124
F512048,I536128,I536129,I536126|I536136
F512049,I536131,I536130,""
F512050,I536132,I536133,I536131
F512051,I536134,I536135,I536132
F512052,I536136,I536137,I536134
F512053,I536138,I536139,I535940
F512054,I536140,I536141,I536151
F512055,I535952,I536142,I536146
F512056,I535946,I536143,I537546|I537547|I537548
F512057,I536144,I535948,""
F512058,I535954,I536145,""
F512059,I536147,I536148,I535965|I535952
F512060,I536150,I536149,I536785
F512061,I536151,I536152,""
F512062,I536151,I536153,""
F512068,I536167,"",I535970
F512069,I536168,I536324,I535776|I536325
F512070,I536170,I533210,""
F512072,I536173,I536174,""
F512073,"",I535614,""
F512075,"",I536177,I536183|I536180
F512076,I536184,"",I535756
F512077,I536187,I524685,I536343
F512078,I536192,I536193,I536194|I536298
F512079,I536195,"",I535978
F512080,I536196,"",I535979
F512081,"",I536197,I535628
F512082,I536200,I536201,I532803
F512083,I536204,"",I535782
F512084,I536205,I536206,I536157
F512085,I531314,I536209,I536224|I536225|I536226|I536220
F512086,I536210,I531315,""
F512087,I536211,I536212,I531312|I536219
F512088,I536213,I536214,I536211
F512089,I536215,I536216,I536213
F512090,I536217,I536218,I536215
F512091,I536220,I536221,""
F512092,I536222,I536223,I536221
F512093,I536227,I536228,I536209
F512098,I535286,I536240,I536241|I536243|I536245|I536247|I536249
F512104,I536241,I536251,I536252|I536254|I536256|I536258|I536260|I536262
F512111,I536254,I536264,I536265|I536266|I536267|I536268
F512112,I536265,I536269,I536270
F512113,I536271,I536272,I504275|I537219
F512114,I536273,"",I504276
F512118,I536276,I536280,""
F512119,I536281,I536280,""
F512120,I536282,I536283,I537056|I537055|I536280
F512121,I536285,I536304,I535833|I536303
F512122,I536286,"",I535829
F512123,I536291,I536307,I536118
F512124,I536292,I536293,I536119|I536416|I536743|I536746
F512125,I536294,"",I527279
F512126,I536297,I536318,I536319|I536339|I536193
F512127,I536303,I536305,I536306|I536402|I536642|I536778
F512128,I536309,I536308,""
F512129,I536310,I536311,I536309
F512130,I536314,I536312,""
F512131,I536315,I536316,I536314|I536728
F512133,I536320,I536319,I536425|I536341
F512134,I536321,I536322,I536320
F512135,I535645,I536323,""
F512136,I536325,I536326,I536327
F512137,I536328,I536330,I535875|I536332|I536333|I536334|I536331
F512139,"",I524156,I524154
F512140,I536338,"",I536318
F512141,I536344,I536345,I536346|I536347|I536348|I524055|I536349|I536350|I536351
F512142,I536356,I536357,I524056
F512143,I536270,I536359,I536360|I536358|I536361
F512145,"",I504949,I505483
F512146,I536363,I536364,""
F512147,I536365,I536366,I536735|I536364|I536807|I536397
F512148,I536367,I536368,I533560|I536413
F512149,I535912,I536370,I536371
F512150,I536372,"",I535912
F512151,I536373,"",I536370
F512152,I536375,I536374,I536377|I536780
F512153,I536376,I536779,I536375
F512154,I536379,I536378,""
F512155,I536380,I536381,I536379
F512156,I536382,I536383,I536403|I536713|I536784
F512158,I536386,I536387,""
F512159,I536390,I536391,I536394
F512160,I536392,I536393,I536391
F512161,I535690,I536395,I536396
F512162,I536397,I536398,I536401|I536711|I536461
F512163,I536399,I536400,I536398
F512164,I535836,I536404,I536390
F512165,I536407,I536406,I536409
F512166,I536408,I536636,I536407|I536637|I536740
F512167,I536325,I536410,I536412
F512168,I536411,"",I536410
F512169,I536414,I536415,I526598
F512170,I536416,I536417,I536418|I536712|I536752
F512171,I536419,I536420,I536417
F512172,I536422,"",I535771
F512175,I536429,I536430,I524751|I536493
F512176,I536431,I524776,I536434|I536473|I536472|I536471|I536470|I536469
F512178,I536432,I536433,I536474|I536431|I536466
F512179,I536435,I536436,I536439
F512180,I536437,I536438,I536436
F512181,I535765,I536440,I536537
F512182,I535807,I536441,I536442
F512183,I536443,I536444,I536445
F512184,I536447,I536446,I536450
F512185,I536448,I536449,I536447
F512186,I536451,I536452,I536453|I536454|I534282|I536457|I536458
F512187,I534282,I536455,""
F512189,I536459,I536460,I521356
F512190,I536461,I536462,I536465
F512191,I536463,I536464,I536462|I524757
F512192,I536466,I536467,I536468
F512193,I536475,I536476,I536433
F512199,I524184,I536487,I536477|I536479|I536481|I536483|I536485|I536488
F512200,I536489,I535831,I536492|I537502
F512201,I536490,I536491,I536489
F512202,I536493,I536494,I536495|I536616
F512203,I536496,I536497,I536494
F512204,I536498,I536499,I536500
F512205,I536501,I536502,I536538|I536499
F512206,I536503,I536504,I536507
F512207,I536505,I536506,I536504
F512208,I536508,I535911,I536509
F512209,I536510,I536511,I536726|I536508
F512210,"",I536504,I536512
F512211,I536513,I536514,I524756
F512212,I536516,I536517,I536520
F512213,I536518,I536519,I536517
F512214,I535808,I536521,I536522
F512215,I536523,I536524,I536521
F512216,I535885,I536525,I536526
F512217,I536526,I536527,I536530
F512218,I536528,I536529,I536527
F512219,I536191,I536531,I536532|I537571|I537572
F512220,I536532,I536533,I536534|I537567|I537568|I537569|I537570
F512221,I536535,I536536,I536440
F512222,I536538,I535969,I536539
F512223,I536540,I536541,I524033
F512224,I536542,I536543,I524034
F512225,I524655,I536544,I536547
F512226,I536545,I536546,I536544
F512227,I536548,I536549,I536550
F512228,I536551,I536552,I536553
F512229,I536554,I536555,I536552
F512230,I536556,I536494,I536559
F512231,I536557,I536558,I536556
F512232,I536560,I536561,I536441
F512233,I536562,I517633,I536563
F512234,I536564,I536565,I536562
F512236,I536568,I536567,I536571
F512237,I536569,I536570,I536568|I536589
F512238,I536572,I536573,I536576
F512239,I536574,I536575,I536573
F512240,I524653,I536577,I536580|I537515
F512241,I536578,I536579,I536640|I536577
F512242,I535729,I536581,I536582
F512243,I536583,I536584,I536581
F512244,I535754,I536585,I536586
F512245,I536587,I536588,I536585
F512246,I536589,I536590,I536591
F512247,I536593,"",I524759
F512248,I536594,I536595,I524758
F512249,I536596,I535621,I536597
F512250,I536597,I536598,I536599
F512251,I536601,I536600,I536602
F512252,I536603,I536604,I536601
F512253,I536605,I536606,I536607
F512254,I536607,I536608,I536611|I537575
F512255,I536609,I536610,I536608
F512256,I536612,I536613,I524743
F512257,I536614,I536615,I524744
F512258,I536617,I536618,I536622|I536621|I536623|I536624
F512259,I536619,I536620,I536618
F512260,I536621,I536625,""
F512261,I536621,I536626,I536627|I536628|I536629|I536630|I536631
F512263,I536638,"",I536579
F512264,I536639,"",I536578
F512265,I536644,I536645,I528492
F512266,I536649,I536650,I529689|I536651|I536652
F512267,I536653,I535414,I536654|I536655|I536656|I536657
F512268,I536658,I536659,I536660|I536661|I536662|I536663|I524574|I536664
F512269,I536665,I536666,I536669|I535522|I536671|I536667|I536668|I536670
F512270,I536672,I536673,I536674|I506295
F512271,I536675,I536676,I536057|I536677
F512272,I536678,I528648,I536679
F512273,I536680,I528875,""
F512274,I536681,I532303,I536682|I536683|I536684
F512275,I535915,I536685,""
F512276,I536686,I519415,I536687|I536688|I536689|I536690|I536691|I536692|I536693|I536694|I536695
F512277,I536696,I529736,""
F512278,I536697,I529736,I536698
F512279,I535489,I536700,I536699
F512284,I536635,I536714,I536715|I537549
